レース場,レース回,風向,風速,波の高さ,級別,結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア
3,0,0,3.0,3.0,2,1,-0.7663386118435387,-0.1583740395293158,0.4100299956263444,0.5909168538708626
3,1,0,2.0,2.0,2,1,-0.469324658388287,-0.3319983624655649,-1.399043537479728,0.1009896356486986
3,2,0,3.0,3.0,2,1,-0.3689792743444959,0.1140535563633634,-1.2316139995759865,1.2394686685693648
3,3,0,2.0,2.0,2,0,-1.4190646710615504,-1.6022913159164092,1.0804189687582966,0.947432324350552
3,4,0,2.0,2.0,1,1,0.0960340353733403,-0.125856915172256,-0.2176994123521533,-1.000314493939991
3,5,0,3.0,3.0,1,1,0.340702628240895,0.6852487971822817,-0.648712881728821,0.0041811340301075
3,6,0,2.0,2.0,1,1,-0.1089340801487455,-0.0816084733705407,1.905252153879068,1.0359339462326682
3,7,0,2.0,2.0,1,1,0.7645237982230313,0.4388037166165092,-1.701465212482821,-0.2412778472170364
3,8,8,3.0,3.0,0,1,0.453797899478125,0.6223088160193392,-0.882300182410828,-0.0350157599015529
3,9,8,1.0,1.0,0,1,1.124223744076833,1.0454999771103557,-0.458371441687673,1.6446818489362869
3,10,8,1.0,1.0,0,1,1.764956702006274,1.2804682409403223,-1.0975354613012378,1.1668153370551435
3,11,5,1.0,1.0,2,0,-0.0286974923443296,-0.2964061464930524,-1.546117980558396,-0.7460257795315764
23,0,2,4.0,4.0,1,0,1.117340130453221,0.8270302392254978,-0.6901293785977947,-1.6053435306940902
23,1,2,4.0,4.0,2,1,0.7063981078048347,-1.1154701365113209,-1.6435300078585602,-0.6298413962309861
23,2,2,2.0,2.0,1,0,1.0284279132491037,0.7631743855007618,-0.4074660050674371,-0.57403483900191
23,3,0,1.0,1.0,1,1,0.7294870222122062,0.6359289081445086,-0.6094062278672125,-1.2558756905603805
23,4,2,4.0,4.0,2,0,0.3556938600262211,-0.3011492504458182,0.4669543177780911,0.2587209118514953
23,5,2,3.0,3.0,2,0,0.4219721301020111,0.794024081067925,-1.7564187816386267,0.4983272403631311
23,6,2,2.0,2.0,3,1,-0.3253638920209571,0.3579905526620771,1.6499981464795077,0.6359553843886511
23,7,2,3.0,3.0,2,1,0.2859405154252707,-1.1127480197549804,0.0310170444603908,0.6887115755428841
23,8,0,1.0,1.0,2,1,0.5161541458875718,1.2877078265905724,-0.5174329725151191,0.6421197820668414
23,9,0,1.0,1.0,2,0,-0.5322071880207129,-0.6048661661065174,0.8208469387027378,-0.0690325259673405
23,10,2,1.0,1.0,2,0,-0.1204354251912612,0.9612390975297608,-0.4564318210237729,1.1270533287695732
23,11,4,1.0,1.0,1,1,1.2977105832171385,1.286587307799445,-0.2449846466400055,0.9892621312327616
0,0,1,1.0,1.0,1,1,1.6387508349711883,0.8488335725983919,1.0966800364949578,-0.0879944925163492
0,1,1,3.0,2.0,2,1,0.2317770019595207,0.5816720511155666,1.5377194820721574,1.281054206630066
0,2,1,4.0,3.0,2,0,-1.0647388331604668,-0.2734451238264859,-0.7274257700516554,-0.7891611033995081
0,3,1,3.0,3.0,2,0,-0.9040864737505542,-1.774677478136808,-0.1551949544820468,0.2625736177751064
0,4,1,2.0,2.0,0,1,1.3277577481667304,1.775103980281889,0.3764372954635571,1.1246277214007612
0,5,1,2.0,2.0,0,0,0.7326248635173189,-1.8674392687282688,1.5107858253598112,1.339903860814124
0,6,1,3.0,3.0,1,0,-1.0189247324433026,-0.2518048926679779,-0.0661733842189059,0.9757941445956296
0,7,1,3.0,3.0,2,0,-0.2640875496209476,0.2755605263040449,-0.8547963407128548,-1.567479301787517
0,8,1,2.0,2.0,2,0,0.149649179448936,0.4475698284892859,-0.0246506721368548,0.2020643238269369
0,9,1,3.0,3.0,1,1,0.1613187264695543,0.2184628617394344,0.7611428032465845,-1.1414169979253477
0,10,1,3.0,3.0,0,0,1.488354665255009,0.9106483617986116,1.6266360415328516,1.8227809519947475
0,11,1,3.0,3.0,0,1,1.5050092465235585,0.6986322149951901,-0.7261837950385127,-0.2954742098607854
1,0,5,1.0,1.0,0,1,0.8088242052297255,0.7618365294153046,0.8090307845561776,-0.3978407370848124
1,1,7,0.0,0.0,1,0,0.7049175162065626,0.6664399200035905,-0.5319498449735524,0.3140207830416629
1,2,7,0.0,0.0,1,0,0.510269137168404,-1.043028467207715,0.0928642584749773,-0.7839354220960615
1,3,8,1.0,1.0,0,1,1.048602488007223,1.2585048340435234,-0.9851768761081756,-0.746964130651904
1,4,2,2.0,2.0,1,1,0.3718005991058372,0.6209380136101836,-0.6541796271847412,-0.6045096521285642
1,5,2,3.0,3.0,2,0,0.0095231916078231,-0.7239555405209452,-0.6043154987023625,0.4257468933863111
1,6,2,4.0,4.0,2,0,-0.748535366838287,0.6011989035753709,-0.5413623695479822,0.5286156164233045
1,7,0,3.0,3.0,2,0,0.1365142133574898,-0.4570615359931749,-0.5403897548341534,1.1004504212664363
1,8,2,3.0,3.0,2,0,-0.6189272152882858,0.6608572956537193,0.6339951705180706,-1.496772693553341
1,9,0,3.0,3.0,2,0,-0.5135196563337802,0.1952873005383201,-0.8472517436464281,0.0329880054953279
1,10,2,4.0,4.0,0,1,0.7379154432932952,-0.4747315665785492,-1.042919412521271,1.156802889520562
1,11,2,4.0,4.0,0,1,1.486241876234185,1.3085897779949145,-0.0616606896615337,0.9258843333793606
17,0,4,2.0,1.0,1,1,0.8689379206244212,0.4920388329831173,0.6897416448967245,1.5826587458241153
17,1,4,3.0,2.0,3,1,-1.7762053797427466,-0.4230430426328505,0.8250861303040129,1.117047265294029
17,2,4,3.0,2.0,2,1,0.507818693097304,-0.7558183476661826,0.2307654022189218,-1.779592834682864
17,3,4,3.0,2.0,1,1,0.8803549913365158,0.8406867668691164,-1.2107887710269354,1.48909059819943
17,4,4,3.0,2.0,0,1,1.3143531155198802,1.0837698313925188,-1.576213889583019,0.8254622449540443
17,5,4,3.0,2.0,0,1,1.743776613140162,1.4184787845873137,-0.2737139159435227,-0.2769207504251741
17,6,4,3.0,2.0,1,1,0.9455141112871104,0.5180699860163535,1.5839361513898895,-1.249663610963081
17,7,4,3.0,2.0,2,0,-0.004588580339753,0.1346294391310146,1.469188917607954,0.4986563111297795
17,8,4,3.0,2.0,1,1,0.4573158529400102,-0.6359951550073636,-0.2320865610558276,1.043419485768464
17,9,4,3.0,2.0,0,1,1.2108611153582955,0.8949516836986751,1.152869607671864,-0.1598950431667759
17,10,4,5.0,3.0,1,0,-0.0537691124043838,-0.6330080495729117,-0.3835889956956502,0.1640670152472839
17,11,4,5.0,3.0,0,0,1.0866138082292105,-1.9878811846968407,-0.8266847284397194,-1.0253425878059492
11,0,2,3.0,2.0,2,1,0.2390808546962926,-1.39211803503636,1.4388952293229489,0.2759739765482164
11,1,8,3.0,2.0,2,0,-0.6363088195562433,-1.99017907653488,1.7423888157910776,0.0362921518682728
11,2,8,3.0,2.0,2,1,0.7062525118567459,0.7225796175975593,-0.0462786154793058,0.1656242370975144
11,3,2,2.0,1.0,2,1,-0.0572187419468656,-0.3669457425285708,0.9875978796353796,-0.2157783360633502
11,4,2,2.0,1.0,0,0,1.1923104468753358,0.8030544703720077,-0.2958423389677013,0.7584159896293482
11,5,5,2.0,1.0,0,0,1.5796555714351674,0.8006748771079807,1.2134081113243411,-0.995183059510426
11,6,5,2.0,1.0,0,1,1.2271633654441876,1.2811078790593438,1.479599181775562,1.8218118195677857
11,7,3,2.0,1.0,2,0,0.4910981016403578,-0.1692150157577856,-1.4677516166954183,-0.0669371451740178
11,8,3,3.0,2.0,1,1,1.4228630685017447,0.3326544664314599,-1.0379399640758002,1.0642688076113238
11,9,3,3.0,2.0,0,1,1.0992428558342564,0.2085240509282514,0.9395212968042446,-0.5418921303918157
11,10,3,3.0,2.0,0,1,0.3981185933103865,0.2094911939130894,-0.2611518933725908,-0.7282436925959372
11,11,3,3.0,2.0,0,1,0.689224091512388,0.5645650875449064,0.8833515949396383,-1.3333065355017255
7,0,1,3.0,2.0,2,0,0.0324317253367311,-1.2388674256655825,0.1649415540062546,-0.3162201288248272
7,1,1,7.0,4.0,2,1,0.2992356203970935,0.2842490034641637,-1.2856369108667058,1.2563582324941311
7,2,6,2.0,2.0,2,0,-0.3204287176240844,-0.1773617335346622,-0.1398797119216439,-0.4741501022791389
7,3,1,1.0,2.0,2,0,-1.7388956173085783,-1.3960789053003368,0.1100513630829509,-1.207656067262192
7,4,1,3.0,2.0,2,0,-0.4273236618360493,-0.0937078369551909,-1.4864760058231925,-0.3059546765552501
7,5,6,5.0,3.0,1,0,0.9765005233817574,-1.565740896541803,-0.4147157962568178,0.8002036863025003
7,6,6,4.0,3.0,1,0,0.7278751457626851,0.6852302616988173,1.227245328639641,0.3264947358936138
7,7,6,5.0,3.0,0,1,1.4449546110761575,1.188670712923842,-0.6760948018442069,-0.736223465280988
7,8,6,2.0,2.0,1,1,0.1636678620830612,0.5532612178359566,-0.6175407181064579,0.2635370781517855
7,9,6,5.0,3.0,0,0,0.8658394297225984,0.408953775228115,-1.7779166932555353,1.3109528594975168
7,10,6,3.0,2.0,0,1,0.8007779563159185,0.748563496766238,-1.000170600710117,0.5836116873865794
7,11,6,3.0,2.0,0,1,0.9795086759088062,1.6808084476221428,-0.2796278941790899,-0.7106008275141843
12,0,1,2.0,3.0,1,1,-0.8999627500444225,-0.8124736857396172,0.3477792326477463,-0.9866185495203972
12,1,4,3.0,3.0,1,1,1.109325777630436,-0.4395813679599344,1.5197368294532028,0.2580722406337256
12,2,1,4.0,3.0,1,1,-1.6257594734255978,0.1966956839154797,-0.7344412268776437,-0.2645043255932797
12,3,4,1.0,3.0,0,1,-0.6409675856100447,-1.3623923405132958,-0.6098766386610751,0.2883011570439168
12,4,1,2.0,3.0,1,1,-0.6986187785559789,-0.5778436797581457,1.7479135704151303,-1.4394702294744353
12,5,4,1.0,3.0,0,1,-0.3886845588551489,0.9774193514552084,0.3939718759693427,0.4918477272563594
12,6,4,2.0,3.0,1,0,-1.7005215487289742,-1.7384880279411452,-0.3659193421071113,0.7471672851735643
12,7,6,2.0,3.0,0,0,0.2639818386742276,0.7187765576882691,1.5263265704068352,-1.69753179178924
12,8,4,2.0,3.0,0,1,1.1426239780800844,0.8190600332739508,-0.2438337735919183,-0.0483303342569233
12,9,4,2.0,3.0,0,1,1.4139214600127847,0.761203832598876,0.2976774545037661,0.3193768675299253
12,10,1,1.0,3.0,0,0,0.7116793730497379,0.6774052548857915,-1.0387022561180737,0.2564630472618797
12,11,4,1.0,3.0,0,0,1.6758128157708232,0.435555880467818,0.158159082813892,-1.2711762824233026
14,0,1,3.0,3.0,2,1,-0.0856527949512486,0.512957537966999,0.5896481376753074,1.2687360320579495
14,1,1,4.0,2.0,2,0,-0.744042947251344,-0.7139151022424197,0.9694706406114748,1.0081598000626468
14,2,1,4.0,3.0,2,0,-1.510635183261744,-1.4641844399338473,1.7591658900803877,0.6137068949132997
14,3,6,5.0,3.0,2,0,-0.6983015337656805,0.1977921951844438,0.0711512901218743,0.1016789361446373
14,4,6,3.0,3.0,1,0,0.1316850784555027,1.0014864620945134,0.0756465554036858,0.638702474240943
14,5,6,4.0,3.0,2,0,0.1347491883101547,0.2890434951117306,-0.4655361490628117,-0.8185468693779996
14,6,6,5.0,3.0,1,1,1.5083431556834888,1.7195087246282088,1.493952920144526,-0.8659985463708123
14,7,6,5.0,3.0,2,0,-0.1087872030958271,-1.7532802782408,-1.7645065769672832,-0.9587755591060296
14,8,1,1.0,1.0,1,0,-0.7393900520305813,1.109833264797114,-0.1900625453071563,0.6009879064947383
14,9,1,3.0,2.0,0,0,0.7627364655577147,1.0265842319078828,-0.7535423379883878,-0.9165403125092284
14,10,6,1.0,1.0,0,1,0.1920444265429413,-1.903726748979528,-0.3316754505813881,0.2958638120162223
14,11,6,3.0,2.0,0,0,1.3157276684036243,0.3732633534151481,-0.8515554234539349,0.6815792449878033
15,0,6,4.0,3.0,3,0,-1.4973371734356022,-0.5676744990251192,-0.6005389340888678,0.6757975584887816
15,1,6,4.0,3.0,2,1,0.1993154126516149,0.5127235148788705,0.9583818867812236,-0.4551590062348898
15,2,6,3.0,2.0,2,0,0.0717594961475923,-0.9440526115138612,-0.9491568255945438,-0.7823769274562281
15,3,6,3.0,2.0,3,0,-1.3341177868887446,-1.705251574373556,0.6079681351214332,1.30677650587699
15,4,4,4.0,3.0,0,0,0.9292002551305844,0.7921587349735998,1.7082057736275271,-0.0064029462380014
15,5,6,3.0,2.0,0,1,1.3197566397566816,-1.5324734066484376,0.3409714392013306,0.5327403383843041
15,6,6,2.0,1.0,0,1,1.249344267914473,1.6555729690310863,0.9560184687128062,-1.1638330228071505
15,7,6,2.0,1.0,0,1,1.2284937206735724,1.2339568104165368,-0.5763703589818663,0.3696573021904222
15,8,6,1.0,1.0,2,1,0.1513655190621726,0.7457006512189506,0.2590215674948012,-0.1426726573372018
15,9,1,1.0,1.0,1,1,0.3827004756881492,-0.7441093702969391,-0.0342964923258915,0.2674869906577207
15,10,1,2.0,1.0,0,1,1.5328549298382983,-0.9107184506961988,0.4828530041348438,0.2922462526667795
15,11,0,1.0,1.0,0,0,-0.1481541753630112,1.793663247102331,-1.0266952452648956,0.3562903118562895
8,0,2,3.0,2.0,2,0,0.8237831270022059,1.4514597580510504,-0.8139032725635879,0.554988455181602
8,1,2,3.0,2.0,2,1,0.748816464824634,-1.1659642920296045,0.9688620013819772,0.614225778705593
8,2,2,2.0,1.0,2,0,-0.3736616657413747,-0.564444495204024,0.015166738736562,-0.234417660984954
8,3,2,1.0,1.0,2,1,0.3070829438442412,0.2437494211137984,0.6462064616062722,0.0353611428765228
8,4,2,1.0,1.0,2,1,-1.0863533529116491,0.4128473947870302,-0.746099475512049,0.3806442515609513
8,5,5,1.0,1.0,1,1,0.7753920743177357,0.8543085280814383,-0.4967863870764243,1.4330721146506888
8,6,3,1.0,1.0,3,1,-0.4978019454827977,-0.0972714374745225,-0.6516879102546834,-0.4346586892705844
8,7,3,1.0,1.0,1,1,0.5911266189643893,0.7789962089429555,-0.1029118390414735,0.1158098389387635
8,8,4,1.0,1.0,0,1,0.3614077455013286,0.2492242707020872,-1.099329345172068,-0.600771872302254
8,9,2,4.0,3.0,0,1,1.3063877481708466,-1.5540269617144231,1.5217802394888549,-0.3843134000579501
8,10,5,4.0,3.0,0,0,0.4802367189970623,0.8542605452875214,0.9989757810884684,0.2664061014092227
8,11,5,4.0,3.0,0,0,1.5335863599590542,0.463963474525172,-1.4983494417943497,-1.019557836220282
19,0,0,2.0,2.0,0,1,1.5304761694471627,1.2866343167136485,1.2358580650304054,1.154314195847446
19,1,2,3.0,3.0,2,1,0.3847693277886366,-0.7629382222430001,-0.4294019202912921,-0.1086474580229003
19,2,0,3.0,3.0,2,1,0.4206631796756576,0.310931472616052,-0.6233035256650266,1.858824761980371
19,3,0,3.0,3.0,2,1,0.0828751338438782,0.4694685783735052,1.156412090798988,1.01608362019705
19,4,0,2.0,2.0,2,1,-1.0259653394907833,-0.6180788820510237,-0.7461114978215163,-1.3176173079887066
19,5,0,2.0,2.0,2,0,-0.1767605876209764,0.5672868813129582,1.1971490456150191,-0.9253945283034064
19,6,2,3.0,3.0,1,1,0.860674183584406,0.6675748187231865,-1.176835043979228,-1.1829354894143185
19,7,2,3.0,3.0,0,1,0.4121009119934655,0.7236742806923434,0.8336382622532136,-0.7667261346171234
19,8,0,3.0,3.0,2,1,0.3007199004799635,0.3654692304129726,0.921089868686478,-0.5900308659762908
19,9,2,4.0,4.0,1,1,-0.5906931422395367,0.9198867746746876,-0.7639781368206303,0.324056339499628
19,10,2,3.0,3.0,0,1,0.9982554114022552,0.3662797666211016,1.2533015387204924,-0.3930340242971427
19,11,2,4.0,4.0,0,1,1.2271417675632184,0.8015377559856387,1.4999403491362953,0.4017391916547643
2,0,3,3.0,3.0,2,0,-0.490231320341606,-0.4484006888446499,0.5193000399655082,-0.8952348340621304
2,1,5,4.0,4.0,2,0,-1.2742927481103197,0.8164700294885721,0.3470708575366068,-1.3641400684693936
2,2,8,3.0,3.0,2,0,-0.6629229656146505,-0.1145417726072875,0.031919730261544,-0.1606429793356648
2,3,5,2.0,2.0,2,1,-0.1523812659415546,-0.4528389747111225,0.299008475338862,1.147814962762112
2,4,8,3.0,3.0,1,1,-0.0021602132004065,-1.5604553143611923,0.0195549964227327,0.1590275178100617
2,5,8,3.0,3.0,1,0,0.5607574611570467,-0.252415013205982,0.5376558104165166,0.3956784748660497
2,6,8,3.0,3.0,2,1,-0.7885475717223943,0.4725988721190486,1.4738356978913258,-0.8323866551473152
2,7,8,4.0,4.0,2,0,-0.6787442791758654,-1.8342246169084448,-0.7863884672647721,0.6818760519588749
2,8,8,3.0,3.0,0,1,0.6649953622556769,0.7851691597361089,-0.9117584131643464,0.9905836955819688
2,9,8,3.0,3.0,1,1,1.000981033591062,1.0411404828840751,-0.5862225298464563,-1.068760681182162
2,10,8,4.0,4.0,0,0,1.7922396734565222,-1.2640219264993156,-1.2014551311087662,-0.4460857216008333
2,11,8,4.0,4.0,0,0,1.004537185477622,1.640478241561299,-0.8304748798844305,-0.9604739809436716
5,0,4,1.0,1.0,0,1,1.4290713242398647,1.2823010239082722,0.0503132266426674,1.517377780149676
5,1,4,2.0,3.0,2,1,0.3227178576857364,0.3789603398619276,-0.0587666675864626,0.2846460447611586
5,2,4,2.0,3.0,1,1,1.7459890888114218,-1.633531556540606,0.1549982176876553,0.5429426993055279
5,3,3,3.0,3.0,2,0,0.0481008793528323,-0.6770337577832841,-0.8862477383531352,0.1374518857955463
5,4,3,3.0,3.0,0,1,0.9939129249470964,0.6025670878028752,-0.4444026432055105,-0.301708360527768
5,5,3,3.0,3.0,0,0,1.0194703905500313,1.1568407815266366,-0.4394159684705048,-0.2931566364823685
5,6,3,3.0,3.0,0,1,0.8766040198260163,0.2827010059348808,0.7739757795278284,-0.7477017851927427
5,7,3,3.0,3.0,1,0,0.5669696348681732,-0.7173393390881853,-0.1196007861756925,0.4728383540232645
5,8,4,4.0,3.0,1,0,1.463616380234498,0.235609818536941,-0.4457123340167415,0.0
5,9,3,2.0,3.0,0,0,0.8704444317534238,0.341400834292519,-0.1165462715061915,-0.892362947250036
5,10,3,1.0,1.0,0,1,0.1617473821367483,0.3692122709429948,1.8424432222755447,-1.1590446269988064
5,11,4,1.0,1.0,0,1,1.4510987320388065,1.2093424748244417,-0.615083295288428,-0.3638579425566578
3,0,0,2.0,2.0,2,0,-0.7830790246629683,0.3852444929276503,0.3931300817958565,0.5011279908253964
3,1,0,3.0,3.0,2,0,-0.5383694329043281,-1.3874612111113938,1.029536276433081,-1.0098638447060524
3,2,0,3.0,3.0,2,0,-0.4394854836674854,-0.2590395283079743,1.1387416376202952,-0.1703149485281246
3,3,0,3.0,3.0,1,0,0.462343072428135,0.7747650821654762,-0.0371670453079402,-0.5414494825996233
3,4,0,1.0,1.0,1,1,0.7532848694853139,-1.092954236277961,1.755919701050073,-1.1154965836470112
3,5,0,2.0,2.0,0,1,1.4056493324967043,1.2344747879876037,-1.0269666164903923,0.3888368523890492
3,6,0,1.0,1.0,2,1,-0.0934326680805667,0.2065737922181331,-0.4658182821718173,1.478008042627728
3,7,5,1.0,1.0,0,1,1.2022477171078834,0.8327780098962243,0.6854460627253685,-0.0193846355659043
3,8,2,1.0,1.0,0,0,1.7500014755805529,1.2409842222238676,0.977864224109226,0.2922251402168512
3,9,8,4.0,4.0,1,0,0.7153808102216361,0.5059475630805474,1.426296166644514,0.14932536441915
3,10,8,1.0,1.0,0,1,0.6403551040330813,0.9605979874373436,-1.3288501607679188,-0.3467418622136635
3,11,3,1.0,1.0,0,1,1.572972472640408,1.2473673830609835,-0.9605171084392838,-0.3949909257505029
23,0,2,1.0,1.0,2,0,-0.4524637062002922,-1.895971134892838,-0.0627888361597001,0.0732509373306509
23,1,7,0.0,1.0,2,1,0.0473999815275535,1.336001828480124,1.211810472234682,-1.619832228490502
23,2,7,0.0,1.0,1,1,1.5146619078354695,0.9648814933868562,-1.0395985172340174,1.6193877912968655
23,3,0,1.0,1.0,2,0,0.1542663692366323,-0.0253822912841675,1.1377065058358302,-1.243433126901247
23,4,0,1.0,1.0,1,1,1.09494769347996,0.9956921458901026,1.1293661025304405,-0.2445525831230468
23,5,0,1.0,1.0,2,1,-0.787694329275778,0.0250399625905405,1.0691624282629133,0.4325891063290447
23,6,0,1.0,1.0,2,1,-0.2186124808054159,0.4457196252329746,1.2117953682539726,-0.1977879591518916
23,7,2,2.0,2.0,2,1,-0.497052752754859,0.0477661468986642,0.6565405415931924,1.5387562964435972
23,8,0,1.0,1.0,2,0,-0.4613657235722966,-0.2932852361971098,0.3854794660317358,-1.3923825858637109
23,9,4,2.0,2.0,2,1,0.6056777156504688,-1.3335862747107947,0.54441874243692,0.6447046136277716
23,10,4,1.0,1.0,2,0,0.8502451005183116,0.7670422169139944,1.1960600836090862,-0.4839919916730302
23,11,4,2.0,2.0,1,1,1.28914434594014,1.292578092451333,1.662146617958827,-0.626038564779657
0,0,1,3.0,3.0,1,0,1.308688006477013,0.610794757282242,1.7134661035953465,-1.215707660123312
0,1,1,2.0,2.0,2,0,-0.9546778218311592,-1.4673001166822557,-1.4359735434716598,0.070332427293913
0,2,1,3.0,3.0,2,0,-0.5386694301336448,-1.1145705278168356,-0.9067830303950812,1.4939705071354563
0,3,1,3.0,3.0,2,0,-0.5722942922618507,0.4506072967285819,-0.4858300407718501,0.8603758466583535
0,4,1,2.0,2.0,0,1,1.406684609777537,1.693765854227748,0.1871252484088751,-0.5033792844270756
0,5,1,2.0,2.0,1,1,0.2390256357080706,0.2652463216961518,-1.1965721551786777,-1.602343549075557
0,6,1,3.0,3.0,2,0,-0.3029778633951157,-0.9220864431741712,-0.707615539678194,0.7606069816894885
0,7,1,4.0,3.0,2,0,-1.179100965317985,-0.6424251761594845,0.3142980557479439,0.7662271430657186
0,8,0,4.0,3.0,1,1,-0.5048622869182391,0.043213828605828,-1.1335514442662362,0.653438516444019
0,9,1,4.0,3.0,0,1,1.4199618194491408,0.9200341363391634,-0.6938777131989605,0.7334011696776136
0,10,1,3.0,3.0,0,0,1.765006363287833,0.9460913134815044,-1.1054218220099412,0.5013717385720079
0,11,0,3.0,3.0,0,1,1.1780404364699435,0.7931022840215178,1.024680902306201,-1.0231754683123813
1,0,4,4.0,4.0,0,1,1.3789465858057368,1.1573147193695412,0.9762090636811506,-0.1914200679692669
1,1,4,6.0,6.0,0,0,1.1912226662122012,1.129174344024003,-1.107140869199574,-0.5197812617776234
1,2,4,5.0,5.0,0,1,1.150327510854252,0.660015303565116,1.1757542558955023,1.2458827006203743
1,3,4,6.0,6.0,0,0,0.4117193311399819,0.9220170223572176,1.219060749599835,0.5520522214609692
1,4,4,5.0,5.0,2,0,-1.4372728969002366,-1.2861772264343392,0.9419279889097188,-0.508710930973598
1,5,4,5.0,5.0,1,0,-0.1827794617259468,0.1737962944435188,-0.1170374968293256,-1.6237296833551875
1,6,4,2.0,2.0,2,0,0.3511141452650411,-0.1040301626670621,0.4990555575480708,1.139698646935301
1,7,4,3.0,3.0,2,1,1.0556223872132364,0.8530149133715388,-0.5485209042498495,0.7398088503952597
1,8,4,4.0,4.0,1,1,0.8529951474583499,0.7885487517710515,-0.076737145888669,0.6302021599174974
1,9,4,3.0,3.0,0,1,1.4922027613085571,1.4169155594592326,-1.040125079741807,0.0233278654137296
1,10,5,1.0,1.0,0,0,1.154109654647152,1.1937213614728377,-0.208742640006028,-1.1495653733241191
1,11,5,3.0,3.0,0,1,1.3543030247430474,1.310129092903422,-0.6774387485157698,0.4956512850763786
18,0,3,4.0,2.0,2,1,0.6042213854749693,0.4707424487027437,1.473668558887339,-1.2515996360227053
18,1,3,3.0,1.0,2,0,-0.3399096314964193,0.1092112317647151,1.078800993908968,-0.0830945266355157
18,2,3,3.0,1.0,2,0,-0.5503494708340546,-0.8136694845808377,-0.8377091565981691,1.709937186490006
18,3,3,3.0,1.0,0,1,1.1579926222154773,1.0911283865415031,-0.742188307282792,1.885046304972852
18,4,3,3.0,1.0,2,1,0.2041469283371021,0.461275833164256,1.6039853358226217,0.5467833442888578
18,5,3,3.0,1.0,2,0,-1.2921145621751575,-1.6037410135001988,-0.0637591915924029,-0.4275474292357304
18,6,3,3.0,1.0,1,1,-0.0883885332264265,0.4929817492101629,0.4332143170020262,0.3591724788039139
18,7,3,4.0,2.0,0,0,0.6352416549029208,0.9758139632772682,-1.0599676997259897,0.3519538687912168
18,8,3,4.0,2.0,1,0,1.097020152282103,-0.5701986326049927,0.9529942915674718,0.4818454487558608
18,9,3,3.0,1.0,1,0,0.7486240277063102,0.4525460915646764,0.4301571229511786,-1.3780261379358878
18,10,6,1.0,1.0,0,1,1.366866678924613,1.457364898755297,-1.1738239201089091,-1.5958074584454445
18,11,6,1.0,1.0,0,0,0.9122160249162364,0.5526774417814442,0.3012052662199811,1.8625625733649709
7,0,3,1.0,2.0,2,0,0.8210898889009555,0.8564006413368757,-1.046939463026828,1.7741231707407985
7,1,3,3.0,2.0,2,1,1.1485244400370171,0.0264897476744773,0.8304463736120762,1.5095713491452023
7,2,3,3.0,2.0,3,1,-1.8020883684472804,-1.2311857518249094,0.0341904885898087,-0.0180175352881682
7,3,3,3.0,2.0,1,1,-0.286489318234601,-0.9335186921696548,-0.4164801074893918,-0.039334816581855
7,4,5,4.0,2.0,2,1,-0.3676544544184967,-0.7681614961987027,0.0357417786045256,-0.3116479245860159
7,5,5,5.0,3.0,2,1,-0.3731818166676918,0.0532181568750383,-0.0077754550874967,0.5464159225897559
7,6,3,5.0,3.0,2,1,-0.2492701835853416,-0.5122894417048525,-1.3708822781635346,0.1568558027793503
7,7,5,7.0,4.0,2,1,0.3998175637880409,-0.0442378854549316,0.0556531885273356,0.8554779914027588
7,8,3,3.0,2.0,2,1,-0.270072097697328,-0.121576776545263,0.5538663663341106,0.5246876545926173
7,9,3,2.0,2.0,0,1,0.6799007959613137,1.136184948787036,0.1282398098800226,-0.0166670329981881
7,10,3,3.0,2.0,0,1,0.7203371199282093,1.071819466286873,-0.1841526673136927,0.2598708078183591
7,11,3,4.0,2.0,0,1,1.10619503830947,0.9593925042547622,0.9099684356069428,-1.3355862948278234
12,0,4,2.0,3.0,1,0,-0.4480616282571839,0.3863767068232274,0.7964884321632144,0.2941971268627967
12,1,3,3.0,3.0,1,0,-0.2288669968690938,0.9461522534420383,-0.358119370590624,1.257978294995047
12,2,3,4.0,3.0,0,1,-0.0699888026872837,0.714147103512827,0.2349889058664889,0.5735607650136013
12,3,3,4.0,3.0,1,1,-0.1405252531782186,0.2028665186650069,0.2790070094967573,1.5784130094616282
12,4,3,4.0,3.0,1,0,-1.1692305658685036,0.4793278070086399,-0.603491490221498,-0.6567561533923337
12,5,3,3.0,3.0,1,0,0.4833475904341562,-0.2837384626656177,-0.3658203237153773,0.7632878034663028
12,6,3,3.0,3.0,0,1,0.053700348875789,0.457686471549954,-1.2371441553678968,-0.7989552566386439
12,7,3,4.0,3.0,0,0,0.3453710068542966,-1.887798421044801,-1.5301340681214213,-0.4348082286382288
12,8,3,4.0,3.0,1,0,0.0899991945108133,-0.0468800922827681,-1.5484211302827204,0.8768818615715701
12,9,3,3.0,3.0,0,0,1.1416174251992626,0.1482181961603687,-0.6123449729385483,-1.2389871015809062
12,10,3,3.0,3.0,0,1,0.7310778892289639,0.7532632736478247,0.3672132182809047,-0.2598667753722399
12,11,3,4.0,3.0,0,1,1.6187323334613264,-2.0061018566596376,-0.908670827752418,1.4826012393427976
15,0,6,3.0,2.0,2,0,1.0479980198076924,0.9788452386443752,0.4195997471224896,-0.0297492040575713
