レースコード,1=2=3,1=2=4,1=2=5,1=2=6,1=3=4,1=3=5,1=3=6,1=4=5,1=4=6,1=5=6,2=3=4,2=3=5,2=3=6,2=4=5,2=4=6,2=5=6,3=4=5,3=4=6,3=5=6,4=5=6
20240419MYJ05,4.5,13.8,4.9,103.3,5.7,3.9,47.2,11.0,124.0,82.6,41.6,10.9,141.7,29.3,236.2,62.7,15.1,215.6,74.0,99.2
20240419MYJ06,9.6,19.8,3.1,11.1,30.8,10.0,26.1,11.6,31.1,4.6,102.9,40.7,72.6,53.7,115.8,11.3,75.6,61.7,30.8,22.6
20240419MYJ07,16.3,14.1,3.6,22.7,24.9,11.1,49.0,6.6,29.8,8.4,55.8,31.4,89.4,11.2,55.8,12.0,19.7,75.9,37.5,11.3
20240419MYJ08,11.4,9.2,2.8,13.7,24.4,10.9,47.3,5.5,30.9,6.5,94.6,53.0,150.7,37.1,86.1,18.8,73.1,98.4,92.7,29.2
20240419MYJ09,4.1,2.6,5.4,61.7,8.8,12.4,132.9,6.9,66.4,64.0,30.1,48.9,305.0,23.5,136.4,157.1,64.8,216.0,216.0,92.6
20240419MYJ10,10.0,3.1,13.5,7.5,11.5,33.0,29.6,8.6,5.3,30.0,31.4,68.4,51.7,29.2,23.6,91.2,51.7,70.5,145.4,37.8
20240419MYJ11,2.6,17.4,36.0,14.7,5.6,13.1,3.8,52.4,32.1,36.4,36.0,58.5,19.0,115.1,57.5,89.2,69.9,29.0,43.0,148.7
20240419MYJ12,2.6,6.1,8.9,19.8,5.9,7.3,22.3,11.8,29.6,31.7,62.3,45.0,90.0,63.9,121.5,115.7,52.2,113.0,88.3,97.2
20240419SMS01,17.3,15.4,11.5,51.4,17.4,10.5,84.2,8.7,40.2,32.3,14.4,8.6,89.6,4.7,42.7,26.2,5.9,43.4,29.5,12.5
20240419SMS02,5.0,3.6,8.3,27.4,7.0,17.1,27.2,12.7,52.6,67.5,9.9,16.4,119.5,12.9,58.6,91.3,25.8,81.7,119.5,41.9
20240419SMS03,8.0,14.8,3.0,8.5,26.2,15.0,27.0,25.7,35.2,10.4,55.9,15.7,26.2,24.2,37.8,7.2,88.7,128.6,45.1,44.3
20240419SMS04,7.2,18.6,29.2,11.1,15.0,15.2,7.7,19.4,8.6,15.4,40.0,50.2,25.7,41.5,26.6,33.5,19.5,12.9,10.4,8.0
20240419SMS05,19.6,3.8,54.3,6.9,25.9,57.7,31.1,34.3,3.1,42.1,43.2,119.8,50.8,47.7,4.8,61.5,137.5,39.6,133.5,14.0
20240419SMS06,5.1,13.7,6.4,35.8,14.3,5.7,37.6,14.9,87.7,30.5,22.1,7.8,26.6,20.8,63.7,28.7,13.6,45.1,16.0,27.6
20240419SMS07,2.0,30.6,7.2,46.9,25.1,7.4,89.2,103.3,172.1,88.1,20.5,3.6,36.7,49.1,185.4,53.5,44.9,168.1,59.2,219.1
20240419SMS08,8.5,5.5,18.6,103.1,2.7,6.0,68.0,5.1,25.5,77.0,27.4,77.0,177.6,39.2,155.9,228.4,18.9,103.1,188.0,47.7
20240419SMS09,10.1,14.3,3.6,5.8,24.4,9.8,15.8,13.2,18.1,4.4,115.5,87.2,106.5,101.2,81.2,22.2,134.4,146.5,42.0,38.3
20240419SMS10,5.7,2.8,8.3,7.0,18.9,24.7,35.5,23.4,26.4,43.5,22.8,37.7,26.4,26.8,10.8,37.1,80.6,76.6,118.2,49.4
20240419SMS11,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,5.5,5.7,5.4,25.5,23.8,20.5,7.3,5.0,3.6,18.2
20240419SMS12,4.7,6.2,5.1,23.5,12.4,9.7,32.0,9.8,23.6,25.2,21.2,17.3,46.4,15.0,49.4,46.1,30.2,64.8,56.8,33.5
20240419WKM01,7.6,2.7,20.1,43.5,4.6,28.0,55.4,6.8,26.8,84.1,12.0,53.0,152.4,14.0,45.1,174.2,20.3,53.0,243.9,36.9
20240419WKM02,12.1,22.9,21.8,80.0,5.6,3.0,27.5,17.6,57.0,69.8,17.4,12.3,66.1,33.0,99.2,171.0,4.4,26.9,23.9,50.6
20240419WKM03,2.9,6.6,35.6,7.9,16.5,45.5,16.7,64.2,22.3,124.0,8.6,39.5,10.3,40.8,8.0,55.3,65.4,33.0,87.7,71.9
20240419WKM04,5.4,23.8,8.3,101.5,22.2,4.6,73.4,34.5,215.8,75.0,16.5,2.5,44.2,27.6,181.7,47.3,17.3,107.9,26.9,132.8
20240419WKM05,6.5,8.2,33.5,112.1,1.4,10.7,30.1,11.4,32.0,105.5,59.8,128.2,299.1,224.3,224.3,359.0,37.3,83.4,326.3,326.3
20240419WKM06,5.8,4.9,31.2,7.2,5.0,35.9,8.5,32.5,5.4,25.1,43.3,131.9,53.1,90.7,29.1,75.0,98.9,25.4,82.9,41.6
20240419WKM07,11.8,6.2,2.7,27.8,20.8,12.5,57.2,4.4,25.1,11.3,75.6,37.1,235.3,26.6,90.7,57.7,57.7,105.9,144.4,23.0
20240419WKM08,2.0,14.0,11.6,15.6,8.7,6.1,7.3,28.0,42.1,28.6,83.3,79.9,80.7,133.6,168.5,125.0,51.3,58.7,47.5,96.9
20240419WKM09,2.9,11.6,3.6,16.2,12.4,4.8,23.3,19.3,60.9,19.2,84.1,32.4,138.7,98.5,227.0,59.4,97.3,220.3,81.4,124.8
20240419WKM10,8.4,4.4,4.2,3.7,31.0,32.0,29.4,23.7,18.2,15.2,42.7,51.1,51.1,33.9,24.6,19.5,116.6,135.8,111.8,38.0
20240419WKM11,2.9,14.5,5.4,3.9,29.1,14.6,8.9,48.2,37.9,13.0,112.1,54.1,37.9,129.2,107.0,35.2,169.2,94.9,40.2,63.7
20240419WKM12,4.6,8.1,39.7,42.6,2.0,11.8,9.2,16.7,17.8,50.9,34.8,108.0,125.8,124.3,105.9,209.7,42.7,40.3,124.3,82.9
20240419ASY01,3.4,4.7,3.2,27.9,10.8,7.4,56.2,12.8,58.5,28.5,65.3,49.4,153.3,63.5,111.1,101.0,90.7,158.7,103.3,111.1
20240419ASY02,10.6,2.6,22.1,22.1,4.6,29.0,31.0,5.9,6.9,48.6,47.6,159.4,171.2,37.8,37.5,177.8,84.0,81.1,192.6,35.2
20240419ASY03,2.2,19.9,30.9,164.5,3.8,4.1,64.4,25.9,190.8,216.9,16.2,21.0,280.7,55.4,298.2,318.1,14.2,70.1,97.3,190.8
20240419ASY04,4.4,1.9,12.4,85.0,5.9,18.1,66.4,8.9,48.9,101.0,32.9,146.9,242.4,42.9,156.3,202.0,58.4,124.3,138.5,131.0
20240419ASY05,3.7,10.1,29.7,16.4,3.1,22.5,4.2,43.9,10.9,60.4,43.4,153.9,67.7,102.6,62.7,307.9,112.9,19.4,94.0,105.8
20240419ASY06,2.9,4.3,16.7,16.9,19.0,38.5,54.7,57.0,68.2,166.4,5.8,21.0,12.2,13.4,15.6,37.4,86.6,67.1,180.9,99.0
20240419ASY07,3.2,3.2,7.5,21.7,7.2,13.7,43.5,10.8,33.2,70.1,27.5,52.0,87.1,32.9,52.0,201.5,60.8,107.5,293.1,52.8
20240419ASY08,1.9,14.8,84.0,6.6,15.5,58.1,6.2,137.5,43.2,131.5,18.1,81.7,5.8,252.1,30.2,275.0,216.1,46.5,232.7,302.5
20240419ASY09,3.6,5.6,33.1,23.6,3.1,14.9,11.6,11.6,8.1,51.9,52.6,210.4,89.5,97.9,77.9,247.6,84.1,43.3,247.6,55.3
20240419ASY10,4.4,9.7,8.1,26.1,10.5,8.7,25.1,19.9,41.0,27.9,15.8,12.0,26.8,16.2,29.9,20.9,18.6,32.9,23.5,31.0
20240419ASY11,4.9,5.0,5.9,15.3,9.7,11.0,28.5,9.4,18.7,17.6,31.5,63.0,150.7,18.5,36.6,49.3,34.7,63.0,66.1,23.7
20240419ASY12,2.9,6.9,6.9,22.1,7.5,6.0,19.7,10.9,23.7,19.1,55.4,66.7,122.8,91.7,98.2,116.6,65.5,87.0,105.8,58.3
20240419KRT01,2.3,7.8,12.4,22.0,4.7,6.7,14.6,24.6,36.8,35.9,38.6,52.0,75.4,107.7,102.8,107.7,55.8,75.4,76.7,150.9
20240419KRT02,2.2,5.6,4.2,11.8,25.4,24.4,53.0,60.5,86.7,63.6,18.5,18.1,30.7,32.9,39.3,49.5,136.3,136.3,224.5,159.0
20240419KRT03,3.2,9.9,10.6,98.0,3.7,3.6,48.3,7.7,92.9,73.5,66.6,52.7,353.1,135.8,294.2,504.4,29.6,103.8,271.6,176.5
20240419KRT04,4.0,48.0,21.3,19.4,12.9,4.4,4.1,52.8,45.3,18.4,41.3,18.0,18.5,84.9,71.0,43.6,35.5,33.0,13.1,60.2
20240419KRT05,2.3,5.1,47.4,2.9,18.8,134.6,14.7,66.4,18.4,99.6,40.5,146.5,23.7,177.9,27.8,166.0,293.0,92.2,332.1,226.4
20240419KRT06,2.5,4.3,35.1,9.5,12.1,35.1,28.5,68.4,26.8,110.7,6.2,56.1,17.0,64.9,15.4,101.7,134.4,45.9,125.4,129.8
20240419KRT07,8.1,15.3,11.6,80.2,4.4,5.2,30.0,6.3,41.5,26.3,20.9,32.6,92.3,37.3,82.0,205.2,6.3,24.1,56.8,32.6
20240419KRT08,8.9,2.0,20.4,38.0,6.7,44.8,119.6,8.9,23.4,170.0,11.7,76.9,134.6,9.8,23.4,230.8,44.2,80.7,269.3,45.5
20240419KRT09,5.6,5.1,88.9,13.6,6.5,97.6,5.7,106.3,4.8,148.9,10.5,79.4,27.8,70.0,19.8,229.1,46.5,14.0,192.1,152.7
20240419KRT10,7.5,8.5,18.6,123.9,3.9,7.4,58.6,10.9,72.4,74.3,9.0,13.1,82.0,16.3,126.7,101.3,6.4,51.1,36.6,55.7
20240419KRT11,4.5,11.3,4.2,43.5,11.2,4.3,30.6,10.5,38.2,24.9,25.2,17.1,47.3,37.6,114.2,105.1,25.2,55.2,52.1,94.6
20240419KRT12,3.7,6.9,14.2,32.7,2.8,7.8,27.3,14.1,47.5,70.3,16.5,48.3,114.6,59.2,119.8,181.9,19.6,49.7,119.8,155.1
20240420TDA01,5.9,4.5,11.1,6.6,10.8,22.1,15.8,19.4,11.7,19.5,18.2,41.1,33.2,26.4,14.6,39.8,58.7,40.3,87.7,37.8
20240420TDA02,19.7,8.0,53.8,5.8,15.9,57.3,14.4,34.4,4.9,33.5,23.5,46.8,16.0,50.2,4.4,38.5,75.7,13.1,60.7,18.9
20240420TDA03,16.0,27.8,22.4,26.3,13.5,8.3,11.7,18.1,24.0,16.9,17.4,11.4,19.1,22.3,32.5,25.1,7.1,13.4,8.3,13.9
20240420TDA04,14.4,34.2,5.0,30.4,39.5,6.6,30.1,19.0,59.0,6.8,43.8,8.0,37.0,21.2,56.8,7.8,28.8,70.2,9.5,16.0
20240420TDA05,10.3,5.1,27.8,47.2,2.6,16.0,57.1,5.2,14.9,70.2,24.4,68.4,100.0,28.9,64.2,140.5,15.1,40.3,173.4,32.3
20240420TDA06,10.6,18.6,8.7,54.4,20.9,12.3,64.0,14.1,67.8,32.0,12.1,4.4,34.1,7.1,35.7,14.6,10.4,41.9,21.8,18.6
20240420TDA07,6.3,3.7,6.2,8.3,12.7,20.0,21.2,7.0,8.8,17.8,65.2,113.6,110.5,32.0,52.3,99.4,142.0,64.1,172.9,59.3
20240420TDA08,10.9,7.1,25.7,12.6,15.9,36.6,24.8,39.4,17.2,68.3,7.6,28.8,9.4,10.4,5.8,28.1,35.3,13.9,41.3,17.5
20240420TDA09,欠場,5.6,11.3,2.5,欠場,欠場,欠場,27.2,10.1,15.7,欠場,欠場,欠場,16.6,3.9,9.2,欠場,欠場,欠場,17.8
20240420TDA10,5.5,5.7,4.9,44.2,9.5,9.9,57.6,9.4,59.4,46.4,16.1,11.3,80.1,10.5,97.0,66.6,17.5,89.2,86.4,39.2
20240420TDA11,2.2,5.9,8.5,16.5,12.9,18.9,26.3,33.2,53.2,66.9,10.8,22.2,19.3,28.5,40.7,59.3,52.1,74.4,133.9,79.4
20240420TDA12,1.6,欠場,14.5,22.3,欠場,4.1,5.1,欠場,欠場,33.4,欠場,19.1,26.3,欠場,欠場,52.4,欠場,欠場,22.3,欠場
20240420EDG01,2.6,4.5,30.0,19.5,5.1,28.1,23.0,30.6,30.0,104.3,9.4,34.0,29.8,48.1,30.0,125.1,45.3,39.1,97.7,86.9
20240420EDG02,4.5,3.2,55.8,29.7,2.9,48.8,20.0,30.3,16.5,130.2,12.1,130.2,67.9,65.1,27.9,156.3,55.8,24.8,208.4,63.8
20240420EDG03,10.7,6.4,13.7,50.6,7.2,21.1,96.3,9.3,58.5,87.8,5.1,13.8,106.6,6.9,54.3,119.4,6.3,43.2,106.6,39.2
20240420EDG04,5.6,4.2,20.8,22.0,6.2,23.3,29.1,22.4,18.6,37.9,7.1,23.1,28.6,21.2,17.1,55.0,26.7,24.8,65.2,35.6
20240420EDG05,9.2,3.4,17.4,50.4,16.4,34.9,87.8,12.8,46.9,151.2,5.0,31.6,59.2,5.0,12.3,75.6,29.2,38.3,151.2,21.9
20240420EDG06,9.8,24.1,11.1,42.7,32.2,21.9,40.9,43.6,65.4,52.3,7.6,2.3,18.1,10.9,38.5,13.5,20.1,64.4,31.9,39.2
20240420EDG07,5.4,5.0,38.8,108.9,5.2,28.2,115.5,18.3,55.2,317.6,2.9,33.7,119.1,17.2,41.4,224.2,11.6,38.1,152.4,57.7
20240420EDG08,11.8,2.0,12.4,65.8,7.1,41.3,136.7,5.1,26.1,118.5,14.5,104.5,323.2,11.2,45.0,209.1,44.4,197.5,355.5,42.8
20240420EDG09,4.8,9.9,35.9,19.4,3.4,9.9,5.2,20.6,8.4,38.1,57.2,123.7,93.7,71.9,85.9,181.9,41.7,19.7,58.3,56.2
20240420EDG10,6.8,4.9,3.1,13.4,16.9,13.0,27.7,6.7,31.5,21.5,50.8,30.5,91.5,23.1,63.1,55.5,57.2,166.5,114.4,39.8
20240420EDG11,5.6,3.2,11.7,12.3,5.2,18.4,25.9,11.9,16.4,55.3,19.9,95.9,70.2,33.0,27.9,84.6,27.9,37.3,106.6,62.5
20240420EDG12,3.8,4.7,6.4,15.7,10.2,12.2,18.5,8.8,19.0,20.0,28.7,57.9,82.7,32.7,72.3,64.3,37.3,64.3,102.1,42.3
20240420TMG01,4.5,11.8,7.0,51.6,6.3,2.8,39.2,7.7,47.9,30.2,46.7,20.2,140.3,109.1,140.3,85.4,34.4,178.5,151.0,122.7
20240420TMG02,6.1,4.6,40.5,4.8,9.8,44.5,12.7,32.2,5.3,50.6,37.1,171.3,28.1,74.2,8.7,82.5,131.0,30.5,131.0,39.7
20240420TMG03,2.5,9.9,4.6,28.3,30.6,15.4,73.1,27.3,66.6,113.3,18.2,5.1,33.8,16.9,66.6,37.7,62.9,206.1,133.3,98.5
20240420TMG04,3.3,7.5,31.2,5.9,7.2,25.1,7.7,54.1,19.2,36.7,25.7,82.3,8.4,62.4,22.6,76.2,128.7,42.0,68.6,93.6
20240420TMG05,10.3,30.4,7.5,9.6,63.5,36.4,40.3,50.5,62.1,28.1,20.1,9.8,11.4,14.5,12.4,2.9,67.8,42.6,31.4,27.6
20240420TMG06,2.7,17.2,22.5,14.5,5.6,7.6,4.0,42.6,35.0,31.6,35.0,78.5,31.6,178.5,81.8,163.6,98.1,53.0,46.7,151.0
20240420TMG07,13.8,3.0,4.1,18.8,37.3,37.3,81.6,7.7,25.2,30.8,35.1,32.2,60.5,6.8,23.2,29.7,83.6,146.3,159.6,19.6
20240420TMG08,2.3,12.3,27.5,23.7,4.5,6.5,5.8,60.1,50.8,68.5,29.4,36.3,49.1,42.7,163.7,327.5,66.9,70.1,70.1,368.4
20240420TMG09,15.3,5.1,11.6,15.4,8.6,15.7,20.1,4.7,5.7,12.6,91.8,153.0,119.8,17.0,50.1,102.0,72.5,78.7,172.2,12.0
20240420TMG10,8.0,4.5,3.4,10.5,22.1,13.2,45.4,6.1,27.0,27.4,69.1,72.0,96.0,10.1,49.3,33.2,144.0,144.0,157.1,59.6
20240420TMG11,7.3,6.6,18.5,7.5,7.9,11.9,4.5,17.6,7.9,14.1,56.9,74.3,71.2,35.2,58.9,89.9,68.3,61.0,54.2,42.2
20240420TMG12,3.1,3.6,7.2,25.0,6.9,13.5,33.2,10.7,24.1,44.2,35.7,49.4,102.7,35.3,80.4,101.1,68.1,81.4,202.3,57.5
20240420HMN01,2.9,5.5,61.9,14.7,3.8,45.6,10.0,86.7,14.6,137.0,12.2,78.8,26.8,123.9,34.2,325.4,74.3,17.4,236.6,113.1
20240420HMN02,4.2,7.9,9.9,84.0,4.4,4.2,48.2,8.9,96.5,50.1,27.4,16.8,200.4,37.7,236.8,137.1,13.8,186.1,81.4,70.4
20240420HMN03,13.1,4.2,9.8,51.1,12.6,24.5,66.2,2.9,35.4,76.1,18.4,42.1,198.8,7.0,55.0,188.3,17.9,44.7,127.8,19.1
20240420HMN04,9.5,5.2,11.7,21.3,5.8,9.2,21.3,5.3,7.3,17.9,80.4,92.3,65.3,25.9,89.6,104.6,36.9,65.3,80.4,20.3
20240420HMN05,4.9,22.8,14.8,11.9,11.2,3.7,3.6,71.6,49.6,12.9,93.3,31.4,20.5,192.5,146.6,102.6,88.0,78.9,19.1,280.0
20240420HMN06,4.1,1.5,31.7,7.4,15.2,160.8,43.2,102.3,23.7,140.7,33.6,140.7,44.1,204.6,45.0,225.1,225.1,187.6,450.3,281.4
20240420HMN07,2.7,15.8,26.2,24.0,5.8,6.7,4.7,31.0,48.0,56.5,33.0,35.3,23.3,90.8,101.7,212.0,36.3,31.4,37.9,90.8
20240420HMN08,4.1,3.0,12.2,103.5,3.1,13.5,62.5,8.4,44.1,158.3,23.8,72.7,538.3,53.8,192.2,672.9,67.2,128.1,448.6,99.6
20240420HMN09,5.0,16.2,17.0,9.9,10.3,9.0,5.1,38.5,19.5,11.5,29.7,24.6,14.6,80.2,46.5,32.0,48.9,18.8,19.3,62.7
20240420HMN10,4.9,4.1,10.8,44.8,7.0,12.2,75.8,10.4,36.5,80.4,8.7,18.6,78.8,13.1,52.5,101.1,12.8,101.1,74.4,58.0
20240420HMN11,4.4,3.2,13.4,75.7,5.6,16.2,108.9,11.5,61.1,129.0,7.1,27.8,124.4,15.2,67.0,129.0,20.0,94.1,116.1,105.6
20240420HMN12,4.0,3.8,8.9,32.4,5.9,9.8,26.5,7.1,20.7,31.1,44.3,54.3,113.7,29.4,108.6,151.0,46.4,108.6,130.6,56.2
20240420TKN01,3.8,22.1,49.2,12.6,10.6,5.9,2.2,58.5,36.7,27.4,135.4,98.5,23.8,135.4,216.7,180.6,114.0,39.4,36.1,144.5
20240420TKN02,2.6,12.0,15.3,5.3,16.5,16.2,3.8,46.3,22.8,26.4,87.8,111.2,22.8,98.1,64.1,98.1,185.4,69.5,72.5,238.3
20240420TKN03,4.3,14.8,134.8,4.1,13.5,117.9,3.6,125.8,11.2,94.3,31.9,117.9,6.5,269.6,20.7,145.2,171.6,17.8,188.7,235.9
20240420TKN04,7.9,13.1,38.9,14.4,3.5,18.4,3.4,21.5,4.7,22.3,136.2,490.6,94.3,245.3,84.5,272.5,102.2,31.8,144.3,43.8
20240420TKN05,8.1,12.8,3.9,69.1,9.1,2.7,60.9,4.3,115.2,17.1,230.4,50.5,159.5,79.7,230.4,230.4,109.1,230.4,94.2,115.2
20240420TKN06,20.2,3.2,16.9,66.6,3.3,27.6,73.1,2.5,13.5,53.9,107.9,283.3,161.8,90.6,161.8,251.8,119.2,151.1,453.3,78.1
20240420TKN07,4.7,25.9,28.0,137.1,3.0,2.1,43.9,19.2,145.6,83.2,44.8,33.3,291.3,105.9,333.0,333.0,15.4,116.5,122.6,137.1
20240420TKN08,4.4,37.7,6.4,97.5,11.5,1.7,86.6,11.4,234.0,80.6,97.5,26.2,234.0,73.1,260.0,195.0,20.8,292.5,130.0,212.7
20240420TKN09,2.2,23.3,57.0,16.3,4.3,10.7,3.5,75.2,19.9,97.3,66.1,110.3,39.3,413.6,118.1,236.3,183.8,43.5,183.8,275.7
20240420TKN10,8.3,3.8,18.8,10.3,7.7,37.6,18.9,10.9,3.0,32.0,103.9,259.8,136.7,66.6,35.5,76.4,173.2,78.7,324.8,22.2
20240420TKN11,9.4,21.5,29.4,30.0,3.5,3.7,4.5,16.4,14.4,18.3,120.2,165.3,115.0,120.2,126.0,132.3,37.8,27.0,40.0,50.8
20240420TKN12,3.9,15.9,37.4,32.8,2.8,6.7,4.5,25.6,24.3,48.2,46.1,93.7,81.7,138.5,72.4,265.5,65.0,39.3,83.8,75.8
20240420SME01,1.9,23.6,9.8,9.7,30.3,12.9,15.7,96.2,106.6,41.0,29.6,9.9,9.4,111.7,82.5,25.3,110.0,106.6,25.5,94.9
20240420SME02,3.3,8.1,51.8,158.9,1.9,23.3,80.8,35.8,170.2,317.8,6.0,49.1,183.3,59.5,227.0,476.7,18.2,78.1,280.4,122.2
20240420SME03,4.2,12.9,158.3,17.9,3.9,63.3,5.2,139.3,12.1,248.8,11.8,103.9,10.0,232.2,18.3,290.3,102.4,8.2,124.4,96.7
20240420SME04,7.9,3.7,9.1,54.9,20.1,37.2,193.0,16.2,62.7,153.6,5.1,14.5,89.6,4.0,25.0,79.2,23.3,125.4,268.8,47.0
20240420SME05,3.5,19.8,49.3,2.8,19.7,44.5,3.5,61.9,19.0,55.8,54.4,147.3,12.3,158.2,53.4,140.0,158.2,46.1,185.7,100.5
20240420SME06,6.8,2.8,35.0,127.7,2.9,29.0,106.8,17.5,88.0,299.2,4.8,49.4,156.3,27.0,76.4,317.3,22.1,90.2,177.5,95.2
20240420SME07,4.9,3.9,25.8,131.6,7.6,39.4,171.3,28.6,127.9,292.9,2.9,18.2,91.7,7.5,44.2,197.4,26.0,119.4,349.2,122.7
20240420SME08,2.7,11.9,92.2,9.5,7.5,70.0,4.2,119.4,16.3,122.6,18.5,112.2,8.1,155.3,31.9,245.2,113.6,17.6,127.6,109.6
20240420SME09,3.4,11.3,4.6,5.8,21.5,5.2,14.2,38.2,36.3,17.1,71.5,39.3,59.0,99.1,80.2,30.4,122.2,181.2,88.3,80.8
20240420SME10,1.7,3.9,5.3,52.8,17.3,23.4,110.9,33.5,133.4,179.5,21.3,27.6,139.0,38.2,147.3,219.4,102.8,235.0,282.1,186.2
20240420SME11,3.3,12.7,16.3,36.1,3.9,4.4,14.4,21.5,45.0,48.0,24.3,27.3,64.2,79.3,112.0,96.1,23.1,44.1,43.8,67.1
20240420SME12,2.3,5.6,9.5,7.9,9.5,15.6,12.7,24.3,20.1,31.5,50.5,69.3,40.1,90.7,63.0,84.9,118.5,107.3,131.2,75.6
20240420NRT01,4.8,5.5,25.0,23.9,3.4,17.9,14.9,18.0,15.1,55.1,12.1,55.4,42.9,45.4,35.8,116.7,29.7,15.8,55.1,51.7
20240420NRT02,7.0,7.4,33.4,33.1,4.8,22.5,32.2,26.3,29.6,73.1,4.2,22.3,31.5,23.0,22.5,124.7,10.6,10.8,69.1,56.0
20240420NRT03,5.3,4.6,8.2,12.7,5.8,8.4,14.7,11.8,14.8,20.5,39.0,47.3,90.7,43.8,56.2,68.9,50.8,73.5,123.5,47.5
20240420NRT04,5.1,4.4,19.5,18.5,3.3,13.7,12.1,12.8,9.3,47.1,28.1,87.2,127.5,58.8,72.7,184.2,51.8,45.3,192.8,67.4
20240420NRT05,6.8,5.7,8.2,21.5,8.3,13.5,29.1,7.0,14.5,24.5,20.2,26.7,51.6,13.8,35.2,43.9,21.9,37.9,50.8,21.7
20240420NRT06,11.2,7.8,8.6,4.3,14.7,16.1,13.1,12.8,5.9,8.9,65.3,78.8,73.4,49.7,31.6,37.3,58.8,51.6,56.0,27.3
20240420NRT07,6.6,5.7,14.0,23.2,3.4,8.4,15.5,7.5,13.1,28.9,38.5,71.6,102.9,49.2,74.3,157.4,27.7,49.8,90.2,47.2
20240420NRT08,3.0,7.2,8.0,15.5,5.9,6.2,12.4,17.0,28.1,29.8,37.3,42.2,66.6,66.6,104.6,104.6,69.4,111.5,75.5,136.0
20240420NRT09,7.3,3.3,6.5,18.9,10.9,21.3,35.1,5.2,12.8,33.0,33.8,65.5,107.4,17.5,34.1,82.1,55.1,101.0,109.7,23.6
20240420NRT10,5.4,8.0,13.3,11.1,6.9,9.0,8.1,20.1,17.4,24.1,17.9,31.0,23.3,30.0,38.8,63.4,31.3,25.1,28.2,44.2
20240420NRT11,2.9,7.9,9.3,14.9,7.0,7.7,12.1,21.5,30.2,30.9,23.7,23.9,35.0,43.1,66.0,92.8,44.9,49.3,71.6,83.2
20240420NRT12,4.8,6.3,7.4,10.8,8.2,8.8,11.2,16.0,10.3,17.0,39.8,42.6,49.7,52.7,40.7,76.5,55.5,46.4,57.9,48.5
20240420MYJ01,11.7,13.5,6.8,2.9,68.3,41.2,28.8,43.4,27.4,14.4,40.5,26.2,14.1,25.7,12.2,6.6,70.3,51.9,37.9,36.2
20240420MYJ02,3.0,9.1,14.5,7.3,12.3,19.3,9.1,33.2,22.7,30.5,17.3,29.5,12.4,59.0,15.8,53.1,69.9,40.2,80.5,57.7
20240420MYJ03,12.4,9.3,4.4,80.8,34.2,17.9,225.2,15.6,137.0,87.5,14.1,4.3,98.5,3.7,51.6,28.1,14.9,225.2,101.7,38.9
20240420MYJ04,3.6,22.9,22.2,17.2,5.2,4.1,3.5,58.2,30.1,23.1,113.9,87.3,59.5,218.4,97.0,436.8,65.5,63.9,50.4,174.7
20240420MYJ05,2.8,11.8,10.1,34.2,18.9,10.9,27.5,65.2,86.2,56.9,8.7,5.2,14.0,25.0,48.6,42.4,34.2,54.5,41.8,107.0
20240420MYJ06,7.1,13.9,15.5,27.3,30.8,34.7,55.4,49.6,28.3,65.9,7.7,9.2,9.1,11.2,6.4,13.7,27.7,11.5,37.8,16.9
20240420MYJ07,24.5,7.4,45.5,99.6,2.6,23.6,65.0,3.8,9.2,81.7,29.2,151.8,212.6,35.0,37.5,212.6,11.8,24.1,109.9,15.5
20240420MYJ08,5.2,5.5,6.4,3.7,38.1,34.2,29.6,42.7,24.3,32.0,27.7,30.3,17.1,29.8,11.8,16.1,81.0,132.3,96.8,70.9
20240420MYJ09,4.7,3.4,21.3,50.9,2.9,16.5,45.9,9.6,27.4,88.1,22.9,70.8,130.4,37.9,83.6,362.3,20.9,47.9,130.4,95.9
20240420MYJ10,6.3,13.6,5.8,6.3,31.7,22.3,35.6,27.3,33.2,19.2,20.0,11.8,10.8,21.6,21.4,8.6,31.4,55.9,32.3,26.5
20240420MYJ11,5.1,8.4,3.6,22.2,6.4,3.3,25.4,23.6,61.1,28.3,60.2,37.8,109.7,138.0,138.0,85.6,57.0,158.5,95.1,104.3
20240420MYJ12,1.9,12.9,欠場,18.9,3.2,欠場,3.8,欠場,27.8,欠場,31.9,欠場,53.6,欠場,55.2,欠場,欠場,52.8,欠場,欠場
20240420SMS01,5.6,11.8,17.2,14.2,9.3,12.9,11.2,27.9,19.2,25.6,15.2,13.5,14.9,24.3,23.7,27.5,20.9,14.4,19.0,20.4
20240420SMS02,13.3,9.4,12.6,61.7,14.5,14.8,33.6,16.3,68.2,64.8,6.8,6.1,37.5,4.8,34.5,40.5,8.5,35.0,35.0,30.1
20240420SMS03,3.7,34.2,11.0,11.4,32.3,10.5,12.8,64.7,63.4,63.4,24.2,5.8,5.3,72.6,59.6,16.9,41.9,72.6,15.0,64.7
20240420SMS04,5.7,20.6,31.8,86.7,2.9,3.4,65.0,5.4,71.0,91.8,58.9,74.3,390.5,30.6,195.2,260.3,10.2,71.0,104.1,53.8
20240420SMS05,4.9,2.3,6.7,15.7,10.8,18.1,34.0,13.2,32.0,70.3,21.4,33.3,114.0,19.6,53.3,78.7,89.3,91.8,220.4,118.0
